,PC1,PC2,PC3,PC4,PC5,Claims,Pred,Score,Index
14108,0.873736875620094,-0.609931938605979,0.3814227428958774,-0.04601316634430201,0.18935348596543014,1,1,0.7086018892815736,tst
32397,3.7117896658107776,-0.6915887119730287,-0.7674332611884764,-0.7815483614334934,-1.0318327041623998,0,0,0.7129207797828356,tst
15252,-0.47059295405520657,-0.1309427785569053,-0.36665172207880126,0.32492764484678494,0.6431272455281822,1,0,0.7188763251393704,tst
661,3.7310724190274582,0.29930102805828696,-0.5052013099666735,-0.7460435016239988,-1.6591217430624166,1,0,0.7151497023094062,tst
18879,3.504099409426492,-0.6944769883451545,-0.19257792812740615,-1.0470958310958824,-0.29518898649855646,0,1,0.710217864518735,tst
20557,-0.4087484431318454,1.1490338110757286,-0.3597959644959143,-0.8943487375783127,-0.43737994732900487,0,1,0.7066510591612333,tst
20517,-0.458487079313365,-0.5985128961018524,1.0774742868009488,0.5075267167344959,-0.48875729721747935,1,1,0.6980158138261628,tst
30487,-0.4087939083183651,0.5231761958102146,-0.4440976846871222,0.6529968975737841,0.033718702021172484,0,1,0.7104219619782354,tst
26592,-0.8605751650842649,0.07195336591397099,0.12218369328705002,0.24029095855226001,0.23695257955948412,1,1,0.7016858057589892,tst
11976,-1.2320125600445926,0.29591672399764535,0.08740917955499984,-0.017942717695734238,0.45326664181771825,1,1,0.7037217878791376,tst
12543,-0.5834796785836903,0.15097177143111698,-0.3150769092811075,0.15792593485026604,-0.2109387313388145,1,1,0.7099256637150819,tst
11292,-0.8712150557368878,0.023934559772409256,-0.20754254620275459,-0.37739034152981266,-0.8061125243124827,1,1,0.7098105120505904,tst
4499,-0.6000391684187021,0.17828277392712955,-0.2806541638842545,0.1347756345485413,0.49194289731526664,1,0,0.7135467604868151,tst
5498,2.7448503193466713,0.7529752632449523,0.036610704020330426,1.7554272842657557,-0.10567861005100752,1,1,0.6947982498980968,tst
21687,-0.5101523918321299,-1.1475541917679057,1.387074046281255,2.0026116363435724,-0.9943351986884165,0,1,0.7075579387567056,tst
18746,-1.5843345684729155,0.2017531810239743,-0.15110426060013116,-0.250437395439305,0.06425345380626481,1,1,0.7103795416955601,tst
14672,-1.3127805220862545,0.27002325123811877,0.12047612340525694,-0.18230268979942935,0.2592192958210048,1,1,0.7040724585924063,tst
8347,-0.7692471750534022,0.326887674122967,-0.4204683581347155,0.3612416869857216,-0.0849173149243136,1,0,0.7136906748739612,tst
8473,-0.6461786529374891,0.07355142046778097,-0.3799295808109406,-0.35556086738565557,-0.14221727723373984,1,0,0.7209063480207931,tst
17107,-0.8082192912955481,-0.16945463866634677,0.16460995050775523,-0.1338115169731561,-0.41106760071783827,1,1,0.7051420450746595,tst
27137,-1.1869173691834594,0.6529288237770934,-0.1420622280540904,-0.3360220444877139,0.24344265804008777,1,1,0.7073191413208406,tst
6485,-0.9960800666155752,0.36137811530013825,-0.1743339441232064,0.6347519651489759,0.11959714952932922,1,1,0.7094055408217165,tst
4863,-0.4321629889220146,0.0545744742629552,-0.22494542688417438,-0.05241324893639375,0.4229758638688938,1,0,0.7130031715245566,tst
20501,-0.38265138430989426,-0.5349194291025714,0.6898637941972019,0.8081099124541444,-1.1589597555840239,1,1,0.7017540526789655,tst
2886,-0.3683168337106206,0.27080271987253235,-0.21555839855540024,0.11099236611187718,0.3006364226320792,1,1,0.7077052402834053,tst
3250,-0.2252288023952676,-0.44154964841283045,1.2293599077107829,0.5200241909303064,0.08255344422420971,1,1,0.6974937157363595,tst
7875,-0.43729486519465216,-0.04225058045034775,-0.21884639638333075,-0.22850011877756485,-0.11121861900243996,0,0,0.7145242387089895,tst
22374,-0.9645838577156015,0.5674029373421859,-0.1674741558808392,-0.33394338252448597,-0.36101474206577666,1,1,0.7040184879766117,tst
12346,-0.683124846520961,0.22393976806025623,-0.22862817369687755,-0.14116719386691406,-0.06183915828132494,1,1,0.7099205285781728,tst
7327,0.3831918048967295,0.22387880796131443,-0.39028249264831005,0.06210874213275714,-1.1194178091825913,1,1,0.698776845927196,tst
31275,1.1229957448748416,-0.28622305439360357,-0.13992863503988318,-0.30086971389599354,0.7771587479575028,1,0,0.7165864649973688,tst
5301,2.413782883363833,-0.4918486880458051,-0.5582099046703243,0.34046006075797625,-1.5416573699133336,0,1,0.7001194239879951,tst
16059,-0.2147120384848819,0.19147668050468986,-0.055639810821261765,0.12125600461375027,0.08777787692658194,0,1,0.702460520309338,tst
26648,-0.7964819333093509,0.48539866516260355,-0.45656445158400366,0.6508096007170859,0.013634841456520672,0,0,0.7165556550295252,tst
5543,-0.41494000148694793,0.25324389241909584,-0.42599208552165657,0.3041022249536559,-0.3573039549553228,0,1,0.7085182915798603,tst
22728,-0.8586568404722689,-0.28395254000572967,-0.20776823722570248,-0.3518653753890461,0.020474939157571495,1,0,0.7231086265311256,tst
15236,-1.5382137724132545,0.38011757821131553,-0.19328542974316082,0.20017897875368698,0.23515896853957985,0,1,0.7060876244897398,tst
4501,-0.2627036441978809,0.0815829929798342,-0.33412691259463595,-0.06951140708360566,-0.1039615762566177,1,0,0.7126680435046526,tst
7493,-0.5629375322816877,0.22545083210797304,-0.3658088035731772,0.11590909443595618,0.36292443175133654,1,0,0.7154308816532368,tst
3338,-0.8429364358436878,-1.2650506033562319,3.33988801895364,1.0284970765658468,-1.0679703317690208,1,1,0.6830236499619561,tst
20759,0.8445641993467564,2.6823376971480433,-0.19343423401306747,-0.445057039465143,-1.2653976204010688,1,0,0.7242762473655553,tst
21141,-0.7740885591006822,0.24480154040315158,-0.05237054719025138,-0.08330125968007687,0.4873589651205673,1,1,0.7064891261985534,tst
30660,-0.6737809824184814,-0.13618842437369982,-0.33965932217091993,0.2628477783256198,0.7417277303152044,0,0,0.7196711469085014,tst
20279,-1.0475608976093504,-0.974579185000156,-0.0010454505501607408,0.38535882154905,1.3062334519094065,0,1,0.7049315291746219,tst
32196,-1.4231422464089138,0.20450180473023666,-0.13628791779406685,-0.19508278897267145,0.23247772802472094,1,0,0.7118006930354196,tst
23080,-1.0325281788985956,0.07555376118383537,-0.0023602872935789294,0.007984639782066252,-0.30059764758231816,0,1,0.7034273018840823,tst
13341,-0.43617915183908235,0.26776375291249227,-0.41523479486120124,0.2689320807286225,0.028297006937970735,1,0,0.7119804696538862,tst
14599,2.336499209765365,-0.5564460014066888,-0.102085941841958,-0.9830274842660304,-1.5939819566677613,1,0,0.7238730735056047,tst
9661,-0.3023383782795369,1.9751203020395374,-0.19112178891159343,-0.5192220673876562,0.03707787875424103,0,1,0.7096214908596055,tst
18072,-0.7123037090789024,0.5127627786576913,-0.20379694433092813,-0.5046219584754944,-0.20001216971520092,1,1,0.7091106199887296,tst
23272,-0.32160978258219003,0.11677938126297244,-0.3700089297083639,-0.217507430230439,0.21601098445053615,0,0,0.7178226669085591,tst
9519,3.038195456239364,-0.4690469408524275,-0.36616785338465646,-0.6218186678921096,-0.989581309563791,1,1,0.7092397245078029,tst
27954,-1.645047152583829,0.11854418684746314,-0.059229394008177345,-0.2669177007871602,-0.09450583890388146,1,1,0.7076073125539197,tst
4656,-0.2882004488113436,0.10098166414178152,-0.29139087140911313,0.11595399874256224,-0.03371020508334191,1,1,0.7095088772649144,tst
27462,-1.692387404531599,0.3624036399936386,0.10271033207792661,-0.020594514797945555,0.13134691275195814,1,1,0.6983105858464843,tst
29822,-0.41754950505445576,-0.32433519599297445,-0.35993496496921656,-0.24064095556289294,0.32619490813361296,1,0,0.7248986050577769,tst
9321,-0.47848358950597375,0.19573445705963782,-0.38676580139026895,-0.11676967309028377,0.03137318120088679,1,0,0.7154128820370269,tst
10261,3.157899172594266,-1.8010982405937919,1.2713418311534963,0.8615158435090969,-1.415892383736828,0,0,0.7135146691146499,tst
13939,0.4436899013453671,-0.1901198667306005,0.1827938109199235,0.13087534380414986,1.4832595268090556,1,1,0.7073960391319406,tst
4546,-1.6710837668250436,-0.013098172508260734,0.7269824699453877,-0.24989785336478249,0.6111464575554754,1,1,0.710707537513488,tst
1091,2.8093478747280622,2.4078568697147995,-0.3982207934757323,0.022453842399451092,1.484286874307687,0,1,0.699258871173805,tst
13622,-1.2061067322711774,0.1020218577802504,-0.11724254368774115,-0.2077633018376736,0.043745822793148974,0,0,0.711757764335433,tst
6987,-0.4296670807106104,-0.34523221752596633,-0.37924015038591247,-0.2930034177564492,0.06083053181936103,1,0,0.7269961158999563,tst
26143,1.6627567257083402,-1.4008897961943356,-0.6954352740511907,-0.06218011870915535,0.6506189997265394,1,0,0.7175436482530799,tst
4670,1.577416120145534,-0.08776481687906132,-0.41923205546301434,-0.03821262700363684,-0.25532982592655185,1,1,0.7065846155081585,tst
673,1.618937567813617,1.8033522264876163,-0.23321372718333466,-0.4482627278508662,0.5081639688960351,1,1,0.7025543910710118,tst
3354,-0.619343458551703,0.08353492530467513,-0.15281709561313045,0.2229177158226956,0.3092814681819062,0,1,0.708777090130116,tst
26832,-0.9433443857594631,0.9611987185281653,0.14476989991620623,-0.6667376820724974,0.10539942079458771,1,1,0.7087588007275635,tst
30639,1.2329469440563237,-0.2583667868972368,-0.21897302062407567,-0.38276574060556245,0.6427895288640546,1,0,0.7149671405605514,tst
8822,-0.1626386186607814,0.0033530018490592643,-0.3180640750619921,-0.2839632510763278,-0.059774712310074,0,0,0.716976684969325,tst
30355,-0.29160148888443904,-0.008913445477121877,-0.44244070088713816,0.7324168947437439,0.17232928573941383,1,0,0.7152354299261139,tst
1836,-0.5290963444610994,-0.4737654470678335,0.5431696811050599,0.33504202863192717,-0.37231982981395884,1,1,0.6992038675345619,tst
954,0.7341578940186685,5.281125576801154,1.04080270214918,-1.5246985636152683,-2.1578385100322253,1,1,0.6859733241662158,tst
17016,-0.37683335618078223,-0.7314954600540203,0.12445388786633219,0.3306551158177837,0.17649269604229365,1,1,0.7053574318346013,tst
235,4.799775025020522,4.841866803762053,-1.9873078703361207,14.407713977855217,3.228934761783283,0,0,0.72009804767438,tst
10242,-0.9411503414333626,-1.0413514233939454,1.700117140054298,1.110548308375393,-1.7058811605378956,0,1,0.7010945846773925,tst
16355,-0.9468154189433738,0.14532081221581303,-0.33065904068804397,-0.2170784022429173,0.38302987256582105,1,0,0.720427317261852,tst
32539,-0.5813563077698312,0.1523801571183172,-0.32222658309598295,-0.07743504065889611,0.4923941279393759,1,0,0.7167242888711417,tst
2307,1.2987395878934316,-0.9119998748193486,1.3247042711744221,1.91458933889098,-0.43922182939604876,0,0,0.7240880000083826,tst
30681,-1.676529161717018,0.20653718932663556,-0.21467417582314513,-0.36049581761961486,-0.33083089591248743,1,1,0.7065084599178761,tst
2106,3.1883327015943537,-0.5721696582211008,-0.6759510229444583,-0.6853508868243,0.06826927571143797,0,1,0.6991774269337531,tst
26144,-0.5908179697094432,3.5640934812837703,-0.1029430763589664,-1.745801422203087,-1.3834365398404662,1,0,0.7190150681210419,tst
32687,-0.535299158125159,0.09105174462813942,-0.21048650900751548,0.16483839559438626,0.15458533289792797,1,1,0.7095540924072011,tst
10866,-0.2556805411068092,0.2179440155835459,0.5657060785548098,-0.2743852675111617,0.9215598591832979,1,1,0.7019059755859027,tst
32723,4.569089786501931,12.758682312621344,4.514617123506095,1.8972996808637788,-5.258402130468547,0,1,0.7089696822962639,tst
13858,-0.5067078218521247,0.2655543289182684,-0.39032930972902824,0.14822457030809677,0.3277578669885798,1,0,0.7149636673874213,tst
16728,-1.886888319035721,-0.8645538900613176,0.23740772295275447,0.5203539505010443,0.35572516583778246,0,0,0.7135057097907662,tst
10299,-0.7184150135170914,-1.090554449120761,1.7088624377472212,1.0184066007305141,-1.6584234805468603,1,1,0.6999655723424981,tst
4551,-0.3068865545140434,0.32156001079505464,-0.398507925115291,0.3556614633326154,0.41494571842641875,1,0,0.7129777049781786,tst
31744,3.9381808649082783,-0.7354785150214218,-0.7899176162221678,-0.81387112586917,-1.2411015369987939,1,0,0.7191469466472241,tst
29611,-1.6857967262675875,0.2291560863608901,-0.2102908257181202,-0.3361311170077291,-0.3044303838655005,0,1,0.7056240039196812,tst
21014,-0.6153685114617097,0.09742974404593308,-0.3332511485670412,-0.2566513537451038,0.3061762918312859,1,0,0.7192862853972541,tst
5438,-1.1896058006937078,-0.15853965685811797,-0.19813525137815788,-0.0954068220013418,0.22477655839583838,1,0,0.7196700965404521,tst
19309,-1.0209653781546941,1.4017701967616445,-0.1749691011433766,-0.49837220863067294,-0.20154553242550943,1,1,0.7061439895401269,tst
31992,-1.443649237526637,-0.16675960368529938,-0.17806656652171038,-0.10574538528186181,0.20240627112610843,1,0,0.719668709281114,tst
9050,-0.7524917496095253,0.09754421153438037,-0.12843764114985384,-0.20754076951616512,-0.16710714271413696,1,1,0.7095733319546695,tst
32336,2.7616544900062077,-0.2812383867382181,-0.7418485065265658,1.260334107795371,-0.17696193785689654,0,1,0.7036352261727822,tst
4584,-0.5878589282903878,3.312681064531806,0.3401709282360493,-1.4466641320801632,-1.515609262016241,0,0,0.7201565458464596,tst
19832,-1.3161887768836447,-0.2876784946826103,0.979214519093969,0.5582917206920924,-0.8476768894949582,0,1,0.7006774429528198,tst
18515,0.2985786687044736,-0.06516521032007414,-0.3307560939300759,-0.7635777083477567,-1.2892762088137533,1,0,0.7160326514568071,tst
14976,-1.7055200844020895,-0.19853633196352086,-0.21302748144714198,-0.27540598508602016,-0.20398372711959467,1,0,0.7168019469774507,tst
12335,-0.8856298224975062,-0.24642322809662304,-0.3821439260657374,-0.06560450893796417,-0.07979207893653303,0,0,0.7251191105581857,tst
31945,-0.7302970580554231,-0.22518288283107268,0.36964159589199336,0.12093361632306913,-0.5363321217185456,1,1,0.6998851342189456,tst
6823,-0.5566066408207286,0.12748903742935067,-0.34083061034287415,-0.17143816916654872,0.34784652358955187,1,0,0.7179762962973733,tst
6779,-1.616150510091055,0.21615084613954255,-0.1367917421126098,-0.24355278427701818,0.318170185544073,1,0,0.7125844991536819,tst
27120,2.3668956929864957,0.32428200022649156,0.09541009393264868,-0.6707966661684296,1.5134398517739407,0,1,0.7010971038671007,tst
1319,3.216774267175948,1.6495649534044299,-0.2838966295115657,-1.083708672676098,-2.0973047470369077,0,0,0.7123233819974981,tst
18467,-0.7665406271418458,0.7072763828481999,-0.19172201568132308,-0.12618260581499485,0.058475020344837904,0,1,0.7027806121445423,tst
30989,0.030903868287451484,0.09225530261488943,-0.2070945757602041,-0.34927811926793356,0.16773960889849768,1,0,0.7141140822582018,tst
27709,3.235502436050103,-0.4889600886257591,1.4305219825337825,-1.0638923804809115,1.682254760328881,1,0,0.7154651092185189,tst
11605,-0.6112795325247677,0.1287723169613844,-0.29493237963310953,-0.09520077092617348,0.5145257641503531,1,0,0.7162746799892693,tst
24339,-1.7356667640270986,0.24489441103408752,-0.1771983508018141,-0.18754090296829545,-0.06865958171538884,1,1,0.7046749666974033,tst
1408,1.6365329567557727,0.3948532213383584,2.881692457309908,-0.17449506682108076,3.023111875693727,0,0,0.7146718291514955,tst
23160,-1.196384051890586,-0.12800104565224105,-0.13650318255379873,0.18282225756650636,0.39310746574171856,1,0,0.7151052582339353,tst
7144,1.0601034787060757,-0.9308725659611464,0.24946815414538706,0.040943862599271276,0.5473391456916418,1,0,0.7133534290532436,tst
32343,-0.3195189648531148,0.09309112785787323,-0.39161051561300375,-0.2902831637816195,-0.0463010862303823,1,0,0.7184512104383094,tst
9264,3.448174221403762,-0.4601552571118287,-0.7282887902589305,-0.12653756211543188,-0.23828755573561625,1,1,0.7004507170246553,tst
28813,-0.8558242895253546,0.6926663180543027,0.12470657498874786,-0.27467210818938104,0.23509737089236693,1,1,0.7006448773751891,tst
21856,-0.3805585616307221,-1.1985006786600492,1.416231388316698,1.8882824309076747,-0.8152137988941207,1,1,0.7086927904260217,tst
23602,-0.03897943998655956,2.1246137788298856,-0.26451318436418125,-0.8865580437581418,-0.2966281789625075,1,0,0.715073902494427,tst
21018,-0.5008667600461111,0.13628027926973643,-0.3196944977906366,-0.13104408445566995,0.5854433155883735,1,0,0.7170741160401388,tst
29046,1.5689505407335393,-0.01724762453128039,-0.637406509959807,0.23170761729094294,1.1098800339526071,1,0,0.7196910951279258,tst
6942,0.1391844578247083,-0.10319304218791929,-0.2964200104828406,-0.8515876000967706,-1.0288695604177696,1,0,0.7213562513042772,tst
192,-0.09773246074367802,-0.35729402765026597,-0.049350251400191614,0.24359375278196232,-0.4837935070984162,0,1,0.7051051199750537,tst
3114,-0.9691229308645436,0.21645840870092242,-0.23167660299367987,-0.0923747367969291,0.214225793597998,0,0,0.7129657862681285,tst
30223,-0.17814807028767016,0.3184649014747478,-0.21555637331122984,0.33338329043147813,0.4184701377511059,0,1,0.7064550766500713,tst
23875,-0.4172376662592805,0.17965685467728765,-0.34586824191857596,-0.029708112115685095,0.527287667671463,0,0,0.7162716670393948,tst
10961,-1.2354391663183966,-0.3292235560389282,0.4484791105053062,0.2260737570673381,0.1464043337112237,1,1,0.7035409606705844,tst
14516,-1.5439632805004737,-0.11851059059441314,-0.18186992864806334,0.01786774925343137,0.20320505542103137,0,0,0.7168593142951678,tst
25953,-0.34151161886605086,0.011094074008762412,-0.2574587869567919,-0.1513004998911084,-0.04867364227301179,1,0,0.7134983663617314,tst
29771,-1.0351129640736854,-0.2223616395056816,-0.15048748919610738,0.19533346605800506,-0.1548285540445437,1,0,0.7129559660558925,tst
8357,-0.38241808800566496,0.2909850140272375,-0.41423796381759925,0.42811991324203863,-0.0909197381730499,0,1,0.7097556416174433,tst
1042,1.2136816453782813,1.9039002164834111,-0.5264766637949573,-0.6980027104138377,1.0886943255690251,1,1,0.6938992379005028,tst
646,-0.8124705234688521,0.3903031214336749,-0.31617707094419045,-0.88412978805863,-1.5932257354328885,1,1,0.7048293272422509,tst
25757,3.86083541442977,-0.8314163051297749,-0.5174714760572452,-1.121983258201374,-1.3209138923250618,0,0,0.7251424030669675,tst
6269,-1.6709774985977348,0.2214049193322017,-0.2108820143981019,-0.29928208761044556,-0.28101128029923905,1,1,0.7056164907776329,tst
19583,-0.45055612652917004,1.2223925161622446,-0.3866153589241732,0.05011927218990148,-0.42591716143241254,0,1,0.6990381023660815,tst
409,-0.2592612727136238,0.2187363528931871,-0.18719403027472115,0.0220563024937501,0.44191351332335366,0,1,0.7088945461157989,tst
10763,-0.9031317962170358,0.06967051314403572,-0.15939729857800605,-0.4501317120509012,-0.14612057387208235,1,0,0.7159434246414462,tst
17707,1.7624068948720801,-1.0372636395012174,-0.2054340124757725,0.5376187488820295,-0.5863419248554387,0,0,0.7177084068301636,tst
27867,-1.104732300590072,-1.037243919529392,0.03298454654458249,0.8653000273318768,-0.8008182203496492,0,1,0.7054406784783992,tst
9065,-0.7357909378215322,-0.6334341339355383,-0.43562697913015136,1.1719272285245708,0.9673604547494347,0,0,0.7157427925441681,tst
8771,2.942558365145123,-1.7728800762771264,-0.5194913855097204,-0.12202576037705379,0.39468961322683416,1,0,0.7200495421835751,tst
32155,0.4809093309553551,-0.4195923829412857,-0.38934112601397863,-0.580395177014229,-1.6151714397271995,1,0,0.7132606164800628,tst
16936,-1.066122834491087,0.09193940705551334,-0.18799957910257678,-0.2801914752598076,-0.38717325345802023,1,1,0.7112948967381817,tst
31282,-0.37177915361116437,0.10485211624760438,-0.37903696153649213,-0.3235557617298773,-0.011642809602371067,1,0,0.7188304572923634,tst
459,0.4669823807127333,0.3357977307170673,-0.028934808335389944,-0.8543956419728792,-1.3296903101988737,1,0,0.7126484148119986,tst
8777,3.3783845940524797,-0.585055509494597,-0.6992184323310052,-0.5221349489828861,-0.25603380153910427,1,1,0.7013494617248602,tst
4295,-1.1632056953929744,-3.732513031071961,5.222862953357977,3.4287305074476215,-4.655663020920397,1,1,0.6985649381558691,tst
5407,-0.42473681416448433,0.042720432125104894,0.13419452717493147,-0.47861776212613544,0.12107998528991462,1,1,0.7077130488887649,tst
22877,-1.3726009953910674,-0.1807395146680315,0.23885698955407708,0.0903313804913477,0.2868574426786752,0,1,0.7066935633200415,tst
3423,-1.1781966884956985,0.15578419612317354,0.22152079999078497,-0.1049363937829476,-0.12235835219919178,1,1,0.7005449769967534,tst
14183,2.623706419364426,-0.01843700875984071,-0.544279227256529,0.7922057065267122,-1.7273688172774737,0,1,0.6950901796760469,tst
26051,2.414602644738714,-0.36085663177308136,0.02837181072329551,-0.33457979500276497,2.1543340088485046,1,0,0.7140103006224932,tst
3332,-0.7013992201373492,-1.1034803318463116,6.348510328180312,0.36882702556296365,0.6110102094099737,1,1,0.6813534949235399,tst
28347,0.6554210741657783,0.11899063482123423,-0.8900196291972564,0.350696884336742,-1.1207715658158968,1,1,0.6984546363252583,tst
17100,1.4844263189165925,-0.5554846584075145,0.9170857703215456,-0.7615392779427108,-0.23831046079942877,0,1,0.6976849327909008,tst
27576,-0.8153653052570756,-1.0535048982285755,1.6381457202068792,0.9576895727390565,-1.772233887875666,1,1,0.7032535468375085,tst
21337,-0.5338317561495891,0.015812389928803,-0.31557827077113143,-0.36663341446170356,-0.02930152598315006,1,0,0.7199144742034372,tst
4813,0.6287593791387573,0.06733634195996265,-0.563869818126562,0.10306364296217706,1.7958391143531518,1,0,0.7141510743603936,tst
27793,-0.26648971191050247,1.006772217625846,-0.4777861472631145,0.8611586604762994,-0.05807378413878088,1,1,0.7064672565353968,tst
30536,-0.9185240967805299,0.12155269298832355,-0.21452850259428624,-0.41257206655011264,-0.24543805506190078,1,0,0.7152982116056744,tst
31179,-1.2561160321300313,0.27334389879315774,0.12895686392581052,-0.28123633900596784,0.33408662296404185,1,1,0.7054543385301497,tst
7362,1.6180451770379938,-0.5158223180570249,-0.8274385059272144,-0.13057898829722342,-0.6087169592686936,0,1,0.7059057967600383,tst
441,-0.2767366746139236,0.30265665469367087,-0.1725483451153122,0.3136631151758083,0.6365989166460685,0,1,0.7072990308582688,tst
18444,1.531822645941139,-1.999806393107261,0.34801616618960163,0.1307230061069047,-0.8687695564426118,1,0,0.7142809639940396,tst
22386,-0.7853462299110108,-0.43807282573843936,-0.3069073740019595,0.8335983432765762,0.6356221541725444,1,0,0.7175352335148003,tst
17630,-1.0105651802105142,0.18498473802420787,0.039072268287235055,0.4453370228962589,-0.01883537716953228,1,1,0.7021764661600817,tst
20619,0.8505008931627125,-0.3961631348180406,-0.3929188433031366,-0.48139499395744273,-1.8026837749028688,0,0,0.7130573113884285,tst
20281,4.347974643580887,-1.9100679521814443,-0.10353232797048388,-0.36898375228167263,-0.5419095975930208,0,1,0.7017849408692903,tst
2904,3.222735103572716,-0.760102424601904,-0.4219762240969143,-0.5566350157608484,-0.24997531470283937,0,1,0.7041735665302379,tst
267,2.560709092789598,0.03220939354538983,-0.9600359607319795,0.37170608333387933,-1.340161895370564,0,1,0.69083078567055,tst
16800,-0.5791441303731579,-1.1747800017726349,-0.2247426261486857,0.16227905616306978,0.1566601817439805,1,0,0.7144442560142624,tst
17789,-0.471537443897103,0.43197079629306445,-0.36612953209644017,-0.5325270680970219,-0.10535616882622514,1,0,0.7144376999340527,tst
4517,-1.465356922818171,0.19588460659774423,-0.11720427107141573,-0.20474168246145535,0.29839828409096386,1,0,0.71208470971777,tst
19986,-0.9903461406926791,0.05433629327830106,-0.13937549643418734,-0.46081146627259734,-0.20790552450991182,1,0,0.7157731175874329,tst
31388,-1.1693158627027846,-0.6186202612714232,-0.21158395153206783,-0.14965325890239564,0.09473259369640669,1,0,0.7278036982984758,tst
14618,-1.7261398563491237,-0.12507465270686208,-0.22174352628282692,-0.14686353668636837,-0.19625999897165458,1,0,0.712221267493019,tst
32274,-1.7996732782771585,0.24477149579968085,-0.18411424860862963,-0.2529682687867502,-0.021107941999894398,0,1,0.7059366947100264,tst
24404,-0.7499607182526029,1.5012724676729712,-0.13827699854407438,-0.7050815727861917,-0.9172011153572065,1,1,0.7094375731234291,tst
10121,-1.6685270716135991,0.23137495485364032,-0.21526145459107415,-0.2547035991972229,-0.33499045871270294,1,1,0.7035053528765426,tst
19658,-1.739141477380163,-0.1447166478424065,-0.21798662113316045,-0.1803951254632274,-0.16265377411010357,1,0,0.7138082142396824,tst
3060,-0.3521886305078513,-0.06289230639646776,0.43889553585428104,0.5349429071591008,0.1470692066045224,1,1,0.6962982632739373,tst
11086,-0.6697894098685462,0.3540976573535578,-0.3880071181265541,0.4196972065279718,0.4007574568642203,0,0,0.7153176861461742,tst
23505,2.929111366817726,-0.5091840896449122,-0.18294035556024293,-0.28714442783507443,1.9249397348976656,0,0,0.7228839655506551,tst
23724,-1.3614660027945042,-1.582751903499709,0.21919504156136801,0.559541797413759,0.21490733103283785,1,0,0.7139996511032748,tst
18474,-1.2390764194201465,0.15635357429296243,0.13163661462405696,-0.35281029809596187,-0.20542311156310997,1,1,0.7061814385976868,tst
456,1.6307889035851673,0.4831447694063344,-0.612155489913132,0.5397948355484542,1.5846897518768868,0,0,0.7145874873773018,tst
22492,-1.041068535518725,0.14034492759491624,-0.023108350763442396,-0.5954768716768998,-1.3164895473758547,1,1,0.7059426223609259,tst
19394,-0.6280516724654204,0.8049411380360516,1.6924872858788689,-0.6128906898892182,1.338179856585358,0,0,0.723058480314395,tst
26783,-0.6352654861194198,0.03163928879850353,-0.40700589117912783,-0.41894804508173594,-0.6546695309063386,1,0,0.7176519594134207,tst
21995,-0.43701202972286535,-1.2890216839237842,0.06772675710437369,0.6601084728260717,0.05810528977064824,0,1,0.7012092376025421,tst
12309,1.3566158525382468,-0.7319536436114573,-0.28551484866158744,0.8820415323533751,0.6895072541419616,0,0,0.7142578434905993,tst
6439,2.623072558113898,-0.6426492516343901,-0.48309033791986306,-0.665048058686147,-0.7864656410268596,1,1,0.7055121812768057,tst
12450,-0.24329057908708604,-0.027796302071254064,-0.05612784153596136,-0.23992153774923727,0.27080857553627147,1,1,0.7099624588134461,tst
958,2.21397651668361,-0.01150933440687297,-0.2295493826568364,-0.6776357889006734,0.7600297858130206,1,1,0.6957545620003409,tst
17313,-0.10924082498851286,0.1565588621009185,0.5560537560501383,-0.5061663633782469,0.7131650259767159,1,1,0.704047122895784,tst
18797,3.075534201637688,-0.2337469252404401,-0.5188778634894038,0.18601511638217483,2.0158894677509385,0,0,0.7244463437097547,tst
10704,-1.3776218722281695,-0.7959346670412952,0.8232452520371877,0.20456044062549797,0.009576525102449435,1,0,0.7125727944927754,tst
24140,-0.5472619583757742,-0.09062595965152856,-0.43994332414588966,0.41272610549301375,0.026056497454031286,0,0,0.7188960297975152,tst
27543,3.1881887484474833,-1.7789262724276893,1.1625569347990397,0.4689546511790173,-1.4554775275887255,0,1,0.7085843132966702,tst
26663,0.761083360892305,2.9169430272487262,-0.4268902394652198,-2.211304489372604,-2.802366779799369,0,1,0.6975885489350254,tst
18078,-1.719560460166152,0.22865237122794319,-0.20593184928262617,-0.32012886397108675,-0.23288016928334707,1,1,0.7058387049397344,tst
11513,-0.7575102719504142,-0.5299330790628093,-0.3383773759921504,0.4178889974963164,0.7045578747110715,1,0,0.7195534531292207,tst
23901,-1.1458049917226945,1.1126163901379313,-0.19383906315865218,-0.49692422914899664,-0.9224433610076586,0,1,0.7043408726733378,tst
14668,-0.8186312821896913,2.364100771283109,-0.04780296447512522,-0.9187479904357562,-0.8853650873532631,1,0,0.7211404145124596,tst
1804,-0.9134044278517232,-0.4129623667893699,0.5616942433537104,0.42889071161822045,-0.22162586880358018,1,1,0.6998308631164047,tst
18772,1.3127218791443862,-0.12551271881929132,-0.6292492598487772,-0.30903983835270915,0.9153857498954194,1,0,0.7159107771491028,tst
16363,3.8602793695477384,0.14898004986717814,-1.0009591683232364,2.6128419172104542,0.07335542670982961,0,1,0.6992419742902592,tst
19559,-1.0645251411489023,1.117478879244568,-0.21804389696665483,-0.2590882954190894,-0.5078080107281464,0,1,0.6999492674289883,tst
